   2.0000000e+01   7.9000000e+01   3.4041100e+02   3.1093400e+02   1.2300000e+02   3.0000000e+00   9.0500000e+02
   2.0000000e+01   8.0000000e+01   3.5829700e+02   3.2342800e+02   1.2300000e+02   3.0000000e+00   9.0500000e+02
   2.0000000e+01   8.1000000e+01   3.5176700e+02   3.1831700e+02   1.2800000e+02   1.0000000e+00   9.0500000e+02
   2.0000000e+01   8.4000000e+01   3.6028500e+02   2.1069700e+02   1.4800000e+02   3.0000000e+00   9.1800000e+02
   2.0000000e+01   8.2000000e+01   3.9520600e+02   2.3313000e+02   1.5300000e+02   2.0000000e+00   9.2100000e+02
   2.0000000e+01   8.3000000e+01   3.9435400e+02   2.2716700e+02   1.5300000e+02   3.0000000e+00   9.2100000e+02
   2.0000000e+01   8.5000000e+01   3.8668800e+02   2.2745000e+02   1.4800000e+02   3.0000000e+00   9.2300000e+02
   2.1000000e+01   3.3100000e+02   7.5549000e+02   6.9598100e+02   6.3000000e+01   1.0000000e+00   2.8000000e+01
   2.1000000e+01   3.3000000e+02   7.6429200e+02   6.9626500e+02   6.3000000e+01   1.0000000e+00   2.9000000e+01
   2.1000000e+01   3.2500000e+02   8.0101100e+02   7.3942700e+02   4.9000000e+01   1.0000000e+00   3.7000000e+01
   2.1000000e+01   3.2600000e+02   8.0366100e+02   7.3412600e+02   4.9000000e+01   1.0000000e+00   3.7000000e+01
   2.1000000e+01   3.2700000e+02   7.4810900e+02   6.8150000e+02   5.4000000e+01   1.0000000e+00   3.8000000e+01
   2.1000000e+01   3.2800000e+02   7.6400800e+02   7.0109300e+02   5.4000000e+01   1.0000000e+00   3.8000000e+01
   2.1000000e+01   3.2900000e+02   7.6997000e+02   6.9569700e+02   5.4000000e+01   1.0000000e+00   3.8000000e+01
   2.1000000e+01   3.3200000e+02   7.5889700e+02   6.5821500e+02   5.1000000e+01   1.0000000e+00   3.9000000e+01
   2.1000000e+01   3.3300000e+02   7.2823500e+02   6.5253600e+02   5.6000000e+01   1.0000000e+00   4.0000000e+01
   2.1000000e+01   3.3800000e+02   7.2473300e+02   7.7861300e+02   7.5000000e+01   1.0000000e+00   9.2000000e+01
   2.1000000e+01   3.3700000e+02   7.3306100e+02   7.8277800e+02   7.0000000e+01   1.0000000e+00   9.2000000e+01
   2.1000000e+01   3.3900000e+02   7.3949700e+02   7.8883600e+02   7.7000000e+01   1.0000000e+00   9.2000000e+01
   2.1000000e+01   3.4000000e+02   7.4555300e+02   7.7899200e+02   8.4000000e+01   1.0000000e+00   9.2000000e+01
   2.1000000e+01   3.2200000e+02   7.6221000e+02   9.0298700e+02   7.5000000e+01   1.0000000e+00   1.0200000e+02
   2.1000000e+01   3.2300000e+02   7.6069500e+02   8.9655000e+02   7.8000000e+01   1.0000000e+00   1.0200000e+02
   2.1000000e+01   3.2400000e+02   7.7470200e+02   8.8216300e+02   7.9000000e+01   1.0000000e+00   1.0200000e+02
   2.1000000e+01   3.2100000e+02   7.9211500e+02   8.6399000e+02   4.9000000e+01   1.0000000e+00   1.0600000e+02
   2.1000000e+01   3.2000000e+02   8.0120000e+02   8.4960300e+02   4.5000000e+01   1.0000000e+00   1.0700000e+02
   2.1000000e+01   3.4200000e+02   7.1867600e+02   8.0909100e+02   8.1000000e+01   1.0000000e+00   1.1700000e+02
   2.1000000e+01   3.4400000e+02   7.3154700e+02   8.0000500e+02   9.4000000e+01   1.0000000e+00   1.1900000e+02
   2.1000000e+01   3.4500000e+02   7.4668900e+02   8.0833400e+02   9.4000000e+01   1.0000000e+00   1.1900000e+02
   2.1000000e+01   3.4600000e+02   7.1867600e+02   8.0038300e+02   9.7000000e+01   1.0000000e+00   1.1900000e+02
   2.1000000e+01   3.4700000e+02   7.4063200e+02   7.9319000e+02   9.8000000e+01   1.0000000e+00   1.1900000e+02
   2.1000000e+01   3.4800000e+02   7.2246200e+02   7.9356800e+02   1.0000000e+02   1.0000000e+00   1.1900000e+02
   2.1000000e+01   3.4900000e+02   7.1262000e+02   7.8561800e+02   1.0000000e+02   1.0000000e+00   1.1900000e+02
   2.1000000e+01   3.5000000e+02   7.3116800e+02   7.7615200e+02   9.5000000e+01   1.0000000e+00   1.1900000e+02
   2.1000000e+01   3.4300000e+02   7.0429100e+02   8.3635100e+02   8.8000000e+01   1.0000000e+00   1.2000000e+02
   2.1000000e+01   3.4100000e+02   6.8422800e+02   8.1590600e+02   7.7000000e+01   1.0000000e+00   1.2300000e+02
   3.0000000e+00   1.0600000e+02   3.9804500e+02   5.1055700e+02   5.9000000e+01   4.0000000e+00   5.4300000e+02
   3.0000000e+00   1.0700000e+02   3.9577400e+02   5.6621300e+02   6.3000000e+01   4.0000000e+00   5.4400000e+02
   3.0000000e+00   1.0800000e+02   4.0599400e+02   5.5769400e+02   6.3000000e+01   4.0000000e+00   5.4400000e+02
   3.0000000e+00   1.0400000e+02   3.9804500e+02   5.6450900e+02   5.2000000e+01   4.0000000e+00   5.4400000e+02
   3.0000000e+00   1.0500000e+02   4.0031600e+02   5.5712600e+02   5.2000000e+01   4.0000000e+00   5.4400000e+02
   3.0000000e+00   9.4000000e+01   3.9974800e+02   5.2305100e+02   5.0000000e+01   4.0000000e+00   5.8100000e+02
   3.0000000e+00   9.3000000e+01   3.5318700e+02   5.0544500e+02   5.0000000e+01   4.0000000e+00   5.8300000e+02
   3.0000000e+00   9.5000000e+01   3.5943300e+02   5.1339600e+02   5.4000000e+01   4.0000000e+00   5.8300000e+02
   3.0000000e+00   9.7000000e+01   3.2195600e+02   5.0885300e+02   5.9000000e+01   3.0000000e+00   5.8600000e+02
   3.0000000e+00   9.8000000e+01   3.2044200e+02   5.0165900e+02   5.9000000e+01   3.0000000e+00   5.8800000e+02
   3.0000000e+00   9.9000000e+01   3.0454300e+02   5.0431000e+02   5.9000000e+01   3.0000000e+00   5.8800000e+02
   3.0000000e+00   9.6000000e+01   3.0530000e+02   5.1983300e+02   5.4000000e+01   3.0000000e+00   5.8900000e+02
   3.0000000e+00   9.1000000e+01   3.8441700e+02   5.3270500e+02   3.8000000e+01   4.0000000e+00   5.9500000e+02
   3.0000000e+00   9.2000000e+01   3.9918100e+02   5.3497700e+02   3.8000000e+01   4.0000000e+00   5.9500000e+02
   3.0000000e+00   1.0300000e+02   3.7684600e+02   4.3350900e+02   1.0300000e+02   4.0000000e+00   6.3200000e+02
   2.5000000e+01   3.1800000e+02   4.9798200e+02   3.9640600e+02   6.2000000e+01   4.0000000e+00   9.3200000e+02
   2.5000000e+01   3.1900000e+02   4.8832900e+02   3.8959100e+02   6.2000000e+01   4.0000000e+00   9.3200000e+02
   3.0000000e+00   1.0000000e+02   3.3937000e+02   5.0733900e+02   6.3000000e+01   3.0000000e+00   2.1140000e+03
   3.0000000e+00   1.0100000e+02   3.3407000e+02   5.1907500e+02   6.7000000e+01   3.0000000e+00   2.1140000e+03
   3.0000000e+00   1.0200000e+02   3.2914900e+02   5.1453200e+02   6.6000000e+01   3.0000000e+00   2.1150000e+03
   4.0000000e+00   1.6100000e+02   5.4889700e+02   2.7316800e+02   9.0000000e+01   2.0000000e+00   6.0800000e+02
   4.0000000e+00   1.6200000e+02   5.6063200e+02   2.8187600e+02   9.0000000e+01   2.0000000e+00   6.0800000e+02
   4.0000000e+00   1.6300000e+02   5.5911800e+02   2.6446000e+02   9.6000000e+01   2.0000000e+00   6.0800000e+02
   4.0000000e+00   1.6400000e+02   5.7085300e+02   2.8566200e+02   1.0300000e+02   1.0000000e+00   6.0800000e+02
   4.0000000e+00   1.6500000e+02   5.6971700e+02   2.7619700e+02   1.0300000e+02   1.0000000e+00   6.0800000e+02
   4.0000000e+00   1.6600000e+02   5.7198800e+02   2.9664200e+02   1.0300000e+02   1.0000000e+00   6.0800000e+02
   4.0000000e+00   1.6700000e+02   5.6479600e+02   3.0004900e+02   1.0700000e+02   1.0000000e+00   6.0800000e+02
   4.0000000e+00   1.6800000e+02   5.7993800e+02   2.7430400e+02   1.0600000e+02   1.0000000e+00   6.0800000e+02
   4.0000000e+00   1.3200000e+02   5.4700400e+02   2.7960400e+02   6.6000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.3300000e+02   5.4435400e+02   2.7241000e+02   6.6000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.3400000e+02   5.3526900e+02   2.7089600e+02   6.6000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.3500000e+02   5.3905500e+02   2.6446000e+02   6.6000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.3600000e+02   5.5419700e+02   2.6559500e+02   6.8000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.3700000e+02   5.1785600e+02   2.7922500e+02   7.1000000e+01   3.0000000e+00   6.0900000e+02
   4.0000000e+00   1.3800000e+02   5.4851800e+02   2.8376900e+02   7.2000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.3900000e+02   5.4019000e+02   2.7846800e+02   7.2000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.4000000e+02   5.4284000e+02   2.6332400e+02   7.2000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.4100000e+02   4.9817100e+02   3.0951400e+02   7.3000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.4200000e+02   4.9325000e+02   3.0762100e+02   7.7000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.4300000e+02   4.8075800e+02   3.1140700e+02   7.7000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.4400000e+02   5.0195700e+02   3.1860100e+02   8.3000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.4500000e+02   4.9703600e+02   3.1254300e+02   8.3000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.4600000e+02   4.8302900e+02   3.0042800e+02   8.3000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.4700000e+02   5.0460700e+02   3.0004900e+02   8.3000000e+01   1.0000000e+00   6.0900000e+02
   4.0000000e+00   1.7000000e+02   5.4662600e+02   2.7430400e+02   1.0800000e+02   1.0000000e+00   6.1400000e+02
   4.0000000e+00   1.7100000e+02   5.5154700e+02   2.7316800e+02   1.1200000e+02   3.0000000e+00   6.1400000e+02
   4.0000000e+00   1.7200000e+02   5.1407000e+02   2.7771100e+02   1.1200000e+02   3.0000000e+00   6.1400000e+02
   4.0000000e+00   1.7300000e+02   5.1179900e+02   2.6067400e+02   1.1200000e+02   3.0000000e+00   6.1400000e+02
   4.0000000e+00   1.7400000e+02   5.2467000e+02   2.7278900e+02   1.1200000e+02   3.0000000e+00   6.1400000e+02
   4.0000000e+00   2.3400000e+02   4.9173600e+02   1.9517400e+02   1.0300000e+02   3.0000000e+00   6.2000000e+02
   4.0000000e+00   2.3500000e+02   4.9135700e+02   1.8268000e+02   1.0300000e+02   3.0000000e+00   6.2000000e+02
   4.0000000e+00   2.3600000e+02   4.8416500e+02   1.8722300e+02   1.0300000e+02   3.0000000e+00   6.2000000e+02
   4.0000000e+00   2.3700000e+02   4.8416500e+02   1.7397200e+02   1.0700000e+02   3.0000000e+00   6.2000000e+02
   4.0000000e+00   2.3300000e+02   4.9892800e+02   2.0539600e+02   9.7000000e+01   3.0000000e+00   6.2600000e+02
   4.0000000e+00   2.3200000e+02   5.1217800e+02   2.0691100e+02   9.7000000e+01   3.0000000e+00   6.2600000e+02
   1.9000000e+01   1.0900000e+02   4.8208300e+02   2.6976000e+02   2.8000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.1000000e+02   4.7564800e+02   2.5991600e+02   2.8000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.1100000e+02   4.9230400e+02   2.5726600e+02   2.8000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.1200000e+02   4.7905400e+02   2.5915900e+02   3.3000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.1300000e+02   4.8511100e+02   2.5385900e+02   3.3000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.1400000e+02   5.0441700e+02   2.5802300e+02   3.3000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.1500000e+02   4.9836100e+02   2.3606400e+02   3.3000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.1600000e+02   4.9192500e+02   2.3454900e+02   3.3000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.1700000e+02   4.5974800e+02   2.9209800e+02   4.0000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.2000000e+02   4.5179900e+02   2.8490500e+02   4.6000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.2100000e+02   4.8586800e+02   2.2584100e+02   4.5000000e+01   1.0000000e+00   7.5000000e+02
   1.9000000e+01   1.2200000e+02   4.9608900e+02   2.2811300e+02   4.3000000e+01   2.0000000e+00   7.5000000e+02
   1.9000000e+01   1.2300000e+02   5.1672000e+02   2.3720000e+02   5.1000000e+01   3.0000000e+00   7.5100000e+02
   1.9000000e+01   1.2400000e+02   5.0082100e+02   2.3530700e+02   5.1000000e+01   3.0000000e+00   7.5100000e+02
   1.9000000e+01   1.2500000e+02   5.1255600e+02   2.8641900e+02   5.6000000e+01   1.0000000e+00   7.5100000e+02
   1.9000000e+01   1.2600000e+02   5.0195700e+02   2.8111900e+02   6.2000000e+01   1.0000000e+00   7.5100000e+02
   1.9000000e+01   1.2700000e+02   5.1179900e+02   2.7884700e+02   6.2000000e+01   1.0000000e+00   7.5100000e+02
   1.9000000e+01   1.2800000e+02   4.8037900e+02   2.5726600e+02   6.2000000e+01   2.0000000e+00   7.5100000e+02
   1.9000000e+01   1.2900000e+02   4.9362900e+02   2.6673100e+02   6.2000000e+01   2.0000000e+00   7.5100000e+02
   1.9000000e+01   1.3000000e+02   4.8378600e+02   2.5953800e+02   6.7000000e+01   1.0000000e+00   7.5100000e+02
   1.9000000e+01   1.3100000e+02   4.6220900e+02   2.6673100e+02   6.7000000e+01   1.0000000e+00   7.5100000e+02
   1.9000000e+01   1.1800000e+02   4.2832900e+02   2.7165300e+02   4.0000000e+01   1.0000000e+00   7.5400000e+02
   1.9000000e+01   1.1900000e+02   4.3741400e+02   2.6900300e+02   4.0000000e+01   1.0000000e+00   7.5400000e+02
   1.9000000e+01   1.7500000e+02   4.8000100e+02   1.7624300e+02   4.8000000e+01   1.0000000e+00   7.5900000e+02
   1.9000000e+01   1.7600000e+02   4.9211400e+02   1.7397200e+02   4.8000000e+01   1.0000000e+00   7.5900000e+02
   1.9000000e+01   1.7700000e+02   4.8454300e+02   1.8078700e+02   5.1000000e+01   1.0000000e+00   7.5900000e+02
   1.9000000e+01   1.7800000e+02   5.0384900e+02   1.9744600e+02   5.2000000e+01   1.0000000e+00   7.5900000e+02
   1.9000000e+01   1.7900000e+02   4.9855000e+02   1.8873800e+02   5.5000000e+01   2.0000000e+00   7.5900000e+02
   1.9000000e+01   1.8000000e+02   5.0195700e+02   2.0615400e+02   5.6000000e+01   1.0000000e+00   7.5900000e+02
   1.9000000e+01   1.8100000e+02   4.9173600e+02   2.0463900e+02   6.3000000e+01   1.0000000e+00   7.5900000e+02
   1.9000000e+01   1.8200000e+02   4.9514300e+02   1.9100900e+02   6.3000000e+01   1.0000000e+00   7.5900000e+02
   1.9000000e+01   1.8300000e+02   4.8113600e+02   1.8078700e+02   5.8000000e+01   2.0000000e+00   7.5900000e+02
   1.9000000e+01   1.8400000e+02   4.7621500e+02   1.8911600e+02   5.8000000e+01   2.0000000e+00   7.5900000e+02
   1.9000000e+01   1.8500000e+02   4.9362900e+02   1.8381600e+02   5.8000000e+01   1.0000000e+00   7.5900000e+02
   1.9000000e+01   2.1000000e+02   4.5577400e+02   1.7321400e+02   7.4000000e+01   3.0000000e+00   7.7700000e+02
   1.9000000e+01   2.1400000e+02   4.7924400e+02   1.8381600e+02   6.9000000e+01   3.0000000e+00   7.7700000e+02
   1.9000000e+01   2.1500000e+02   4.8000100e+02   1.7283600e+02   6.9000000e+01   3.0000000e+00   7.7700000e+02
   1.9000000e+01   2.1600000e+02   5.0422800e+02   1.5201200e+02   7.3000000e+01   3.0000000e+00   7.7900000e+02
   1.9000000e+01   2.1700000e+02   5.2012700e+02   1.4595400e+02   7.3000000e+01   2.0000000e+00   7.7900000e+02
   1.9000000e+01   2.1900000e+02   4.9817100e+02   1.8154400e+02   7.5000000e+01   2.0000000e+00   7.7900000e+02
   1.9000000e+01   2.2000000e+02   4.9476400e+02   1.6602100e+02   7.5000000e+01   2.0000000e+00   7.7900000e+02
   1.9000000e+01   2.2100000e+02   4.9779300e+02   1.6147800e+02   8.1000000e+01   2.0000000e+00   7.7900000e+02
   1.9000000e+01   2.2200000e+02   5.0006400e+02   1.7775800e+02   8.0000000e+01   1.0000000e+00   7.7900000e+02
   1.9000000e+01   2.2300000e+02   5.2277700e+02   1.3232400e+02   7.9000000e+01   1.0000000e+00   7.7900000e+02
   1.9000000e+01   2.2400000e+02   5.1407000e+02   1.4595400e+02   7.9000000e+01   1.0000000e+00   7.7900000e+02
